GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),
Fri Dec 27 21:14:25 GMT-05:00 2024,27-dic-2024 21:14:26.216,-74.13902085274458,4.562406353652477,41.579999585151654,2.5,2565.0,183.89999389648438,0.19,0.97,0.21,
Fri Dec 27 21:14:26 GMT-05:00 2024,27-dic-2024 21:14:27.217,-74.13902638480067,4.562304303981364,40.895997680664095,2.5,2566.0,182.5,0.22,0.87,0.39,
Fri Dec 27 21:14:27 GMT-05:00 2024,27-dic-2024 21:14:28.218,-74.13902948610485,4.562209043651819,37.763998175621055,2.5,2566.0,184.8000030517578,0.22,0.87,0.32,
Fri Dec 27 21:14:28 GMT-05:00 2024,27-dic-2024 21:14:29.218,-74.1390367783606,4.562125434167683,31.139997801780737,2.5,2567.0,185.1999969482422,0.22,0.89,0.35,
Fri Dec 27 21:14:29 GMT-05:00 2024,27-dic-2024 21:14:30.218,-74.13904583081603,4.562053349800408,29.592000177383397,2.5,2568.0,186.1999969482422,0.2,0.89,0.32,
Fri Dec 27 21:14:30 GMT-05:00 2024,27-dic-2024 21:14:31.220,-74.1390528716147,4.561989312060177,24.44399921512604,2.5,2569.0,186.0,0.2,0.87,0.27,
Fri Dec 27 21:14:31 GMT-05:00 2024,27-dic-2024 21:14:32.218,-74.13905739784241,4.56193374004215,22.42799947452545,2.5,2569.0,185.39999389648438,0.2,0.86,0.37,
Fri Dec 27 21:14:32 GMT-05:00 2024,27-dic-2024 21:14:33.217,-74.13905555382371,4.561889190226793,17.531999123573314,2.5,2569.0,182.8000030517578,0.2,0.87,0.31,
Fri Dec 27 21:14:33 GMT-05:00 2024,27-dic-2024 21:14:34.219,-74.13905798457563,4.561857129447162,12.779999489784245,2.5,2569.0,188.89999389648438,0.22,0.88,0.32,
Fri Dec 27 21:14:34 GMT-05:00 2024,27-dic-2024 21:14:35.218,-74.13905882276595,4.561832025647163,8.567999326705944,2.5,2569.0,188.6999969482422,0.21,0.89,0.27,
Fri Dec 27 21:14:35 GMT-05:00 2024,27-dic-2024 21:14:36.219,-74.13906049914658,4.561814675107598,6.73199983882904,2.5,2569.0,187.6999969482422,0.21,0.88,0.31,
Fri Dec 27 21:14:36 GMT-05:00 2024,27-dic-2024 21:14:37.218,-74.13906167261302,4.561803401447833,4.175999769210819,2.5,2569.0,185.1999969482422,0.19,0.88,0.3,
Fri Dec 27 21:14:37 GMT-05:00 2024,27-dic-2024 21:14:38.218,-74.13905915804207,4.56179816275835,0.6839999732971194,2.5,2569.0,184.10000610351562,0.18,0.9,0.22,
Fri Dec 27 21:14:38 GMT-05:00 2024,27-dic-2024 21:14:39.219,-74.13905815221369,4.56180009059608,1.151999943733216,2.5,2569.0,184.10000610351562,0.18,0.9,0.22,
Fri Dec 27 21:14:39 GMT-05:00 2024,27-dic-2024 21:14:40.219,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.19,0.92,0.22,
Fri Dec 27 21:14:40 GMT-05:00 2024,27-dic-2024 21:14:41.219,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:14:41 GMT-05:00 2024,27-dic-2024 21:14:42.221,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
Fri Dec 27 21:14:42 GMT-05:00 2024,27-dic-2024 21:14:43.220,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.19,0.92,0.22,
Fri Dec 27 21:14:43 GMT-05:00 2024,27-dic-2024 21:14:44.220,-74.1390579007566,4.561799713410437,0.0,2.5,2569.0,0.0,0.18,0.91,0.22,
