GPS Time, Device Time, Longitude, Latitude,GPS Speed(km/h), Horizontal Dilution of Precision, Altitude(m), Bearing, Gravity X(G), Gravity Y(G), Gravity Z(G),
Sat Dec 28 10:08:49 GMT-05:00 2024,28-dic-2024 10:08:49.745,-73.56874524615705,4.248346458189189,72.71999395370494,2.5,491.0,35.0,0.08,0.92,0.27,
Sat Dec 28 10:08:50 GMT-05:00 2024,28-dic-2024 10:08:50.745,-73.56864818371832,4.24850014038384,71.78399315452589,2.5,491.0,32.400001525878906,0.1,0.83,0.33,
Sat Dec 28 10:08:51 GMT-05:00 2024,28-dic-2024 10:08:51.745,-73.56856293976307,4.24865482840687,68.75999955177303,2.5,492.0,28.600000381469727,0.08,0.86,0.4,
Sat Dec 28 10:08:52 GMT-05:00 2024,28-dic-2024 10:08:52.745,-73.56849370524287,4.248799206689,62.49599367523206,2.5,492.0,26.100000381469727,0.06,0.87,0.37,
Sat Dec 28 10:08:53 GMT-05:00 2024,28-dic-2024 10:08:53.745,-73.56843603774905,4.248940860852599,60.29999840259552,2.5,492.0,20.899999618530273,0.15,0.89,0.37,
Sat Dec 28 10:08:54 GMT-05:00 2024,28-dic-2024 10:08:54.745,-73.56838842853904,4.249078407883644,56.051997416496306,2.5,492.0,18.399999618530273,0.11,0.89,0.28,
Sat Dec 28 10:08:55 GMT-05:00 2024,28-dic-2024 10:08:55.745,-73.56834299862385,4.249207992106676,54.46799896907805,2.5,493.0,18.799999237060547,0.12,0.88,0.27,
Sat Dec 28 10:08:56 GMT-05:00 2024,28-dic-2024 10:08:56.745,-73.56829706579447,4.249335564672947,53.999998569488525,2.5,493.0,19.5,0.11,0.91,0.28,
Sat Dec 28 10:08:57 GMT-05:00 2024,28-dic-2024 10:08:57.745,-73.56825171969831,4.24946200568229,52.66799901676177,2.5,493.0,20.299999237060547,0.05,0.89,0.27,
Sat Dec 28 10:08:58 GMT-05:00 2024,28-dic-2024 10:08:58.746,-73.56820494867861,4.249584632925689,51.91199889945983,2.5,494.0,20.100000381469727,0.09,0.89,0.27,
Sat Dec 28 10:08:59 GMT-05:00 2024,28-dic-2024 10:08:59.745,-73.5681626200676,4.24970583524555,51.19199617195136,2.5,494.0,20.200000762939453,0.12,0.9,0.28,
Sat Dec 28 10:09:00 GMT-05:00 2024,28-dic-2024 10:09:00.746,-73.56811626814306,4.249827247112989,50.57999591350563,2.5,494.0,21.399999618530273,0.11,0.91,0.29,
Sat Dec 28 10:09:01 GMT-05:00 2024,28-dic-2024 10:09:01.747,-73.56806765310466,4.249944929033518,50.32799701881413,2.5,494.0,23.700000762939453,0.09,0.91,0.31,
Sat Dec 28 10:09:02 GMT-05:00 2024,28-dic-2024 10:09:02.746,-73.56801400892437,4.2500590067356825,49.895997442245516,2.5,494.0,25.5,0.1,0.91,0.29,
Sat Dec 28 10:09:03 GMT-05:00 2024,28-dic-2024 10:09:03.747,-73.56795902363956,4.250165959820151,48.59999871253967,2.5,495.0,29.0,0.07,0.88,0.25,
Sat Dec 28 10:09:04 GMT-05:00 2024,28-dic-2024 10:09:04.746,-73.56789456680417,4.250270943157375,48.77999596118934,2.5,495.0,30.899999618530273,0.08,0.89,0.27,
Sat Dec 28 10:09:05 GMT-05:00 2024,28-dic-2024 10:09:05.747,-73.56783111579716,4.250375381670892,47.95199763107303,2.5,495.0,33.400001525878906,0.09,0.88,0.24,
Sat Dec 28 10:09:06 GMT-05:00 2024,28-dic-2024 10:09:06.748,-73.56776246801019,4.250474623404443,47.447996408462586,2.5,495.0,36.29999923706055,0.08,0.91,0.29,
Sat Dec 28 10:09:07 GMT-05:00 2024,28-dic-2024 10:09:07.748,-73.56769071891904,4.250570428557694,47.4839972314835,2.5,495.0,37.599998474121094,0.07,0.89,0.3,
Sat Dec 28 10:09:08 GMT-05:00 2024,28-dic-2024 10:09:08.748,-73.56762114912271,4.250666024163365,45.75599892520904,2.5,495.0,38.400001525878906,0.09,0.9,0.28,
Sat Dec 28 10:09:09 GMT-05:00 2024,28-dic-2024 10:09:09.749,-73.56754898093641,4.250756842084229,45.61199906635284,2.5,495.0,37.79999923706055,0.09,0.91,0.3,
Sat Dec 28 10:09:10 GMT-05:00 2024,28-dic-2024 10:09:10.751,-73.56747580692172,4.250847953371704,45.79199631500251,2.5,495.0,39.400001525878906,0.04,0.89,0.31,
Sat Dec 28 10:09:11 GMT-05:00 2024,28-dic-2024 10:09:11.751,-73.56740137562156,4.250936005264521,45.53999742031101,2.5,495.0,39.79999923706055,0.06,0.91,0.29,
Sat Dec 28 10:09:12 GMT-05:00 2024,28-dic-2024 10:09:12.751,-73.56732912361622,4.2510234285146,45.32399934864043,2.5,495.0,39.0,0.07,0.91,0.28,
Sat Dec 28 10:09:13 GMT-05:00 2024,28-dic-2024 10:09:13.753,-73.56725812889636,4.2511106841266155,45.79199631500251,2.5,494.0,38.900001525878906,0.08,0.88,0.27,
Sat Dec 28 10:09:14 GMT-05:00 2024,28-dic-2024 10:09:14.752,-73.56718596071005,4.251199197024107,44.78399730300907,2.5,494.0,39.099998474121094,0.11,0.92,0.29,
Sat Dec 28 10:09:15 GMT-05:00 2024,28-dic-2024 10:09:15.751,-73.56711127795279,4.251284776255488,44.711999090194695,2.5,494.0,40.29999923706055,0.07,0.91,0.28,
Sat Dec 28 10:09:16 GMT-05:00 2024,28-dic-2024 10:09:16.752,-73.56703567318618,4.251368134282529,45.14399866676331,2.5,494.0,42.0,0.08,0.91,0.28,
Sat Dec 28 10:09:17 GMT-05:00 2024,28-dic-2024 10:09:17.752,-73.56696099042892,4.251453336328268,45.93599617385871,2.5,494.0,40.29999923706055,0.07,0.89,0.25,
Sat Dec 28 10:09:18 GMT-05:00 2024,28-dic-2024 10:09:18.752,-73.56688488274813,4.2515406338498,45.971996996879625,2.5,494.0,40.599998474121094,0.07,0.91,0.25,
Sat Dec 28 10:09:19 GMT-05:00 2024,28-dic-2024 10:09:19.753,-73.56680693104863,4.251630320213735,47.66399791336062,2.5,494.0,40.5,0.09,0.91,0.28,
Sat Dec 28 10:09:20 GMT-05:00 2024,28-dic-2024 10:09:20.757,-73.56672864407301,4.251720886677504,47.98799845409394,2.5,493.0,40.70000076293945,0.13,0.89,0.29,
Sat Dec 28 10:09:21 GMT-05:00 2024,28-dic-2024 10:09:21.754,-73.56664666905999,4.251809441484511,47.80799777221682,2.5,493.0,41.900001525878906,0.08,0.89,0.3,
Sat Dec 28 10:09:22 GMT-05:00 2024,28-dic-2024 10:09:22.754,-73.56656796298921,4.251898289658129,47.37599819564821,2.5,493.0,41.70000076293945,0.08,0.91,0.3,
Sat Dec 28 10:09:23 GMT-05:00 2024,28-dic-2024 10:09:23.755,-73.5664891730994,4.251985754817724,47.15999669075018,2.5,493.0,41.900001525878906,0.09,0.87,0.35,
Sat Dec 28 10:09:24 GMT-05:00 2024,28-dic-2024 10:09:24.754,-73.56640711426735,4.252069867216051,46.15199767875674,2.5,492.0,42.70000076293945,0.09,0.85,0.41,
Sat Dec 28 10:09:25 GMT-05:00 2024,28-dic-2024 10:09:25.753,-73.56633067131042,4.252147441729903,41.14799657535559,2.5,492.0,42.5,0.1,0.85,0.39,
Sat Dec 28 10:09:26 GMT-05:00 2024,28-dic-2024 10:09:26.754,-73.56626604683697,4.252216592431068,35.999999046325684,2.5,492.0,43.70000076293945,0.11,0.86,0.4,
Sat Dec 28 10:09:27 GMT-05:00 2024,28-dic-2024 10:09:27.753,-73.5662093013525,4.252274637110531,31.787998883247383,2.5,492.0,44.70000076293945,0.09,0.87,0.34,
Sat Dec 28 10:09:28 GMT-05:00 2024,28-dic-2024 10:09:28.754,-73.5661559086293,4.2523328913375735,30.995997942924532,3.0,492.0,42.900001525878906,0.05,0.89,0.28,
Sat Dec 28 10:09:29 GMT-05:00 2024,28-dic-2024 10:09:29.755,-73.56610377319157,4.25238695461303,27.287999002456672,2.5,492.0,38.70000076293945,0.07,0.91,0.28,
Sat Dec 28 10:09:30 GMT-05:00 2024,28-dic-2024 10:09:30.756,-73.56605968438089,4.252438545227051,28.259998908042917,2.5,492.0,40.70000076293945,0.06,0.94,0.22,
Sat Dec 28 10:09:31 GMT-05:00 2024,28-dic-2024 10:09:31.757,-73.56601165607572,4.252492734231055,30.563998366355918,2.5,492.0,42.099998474121094,0.08,0.92,0.28,
Sat Dec 28 10:09:32 GMT-05:00 2024,28-dic-2024 10:09:32.757,-73.5659637954086,4.252549982629716,30.923999730110154,2.5,492.0,42.400001525878906,0.09,0.91,0.28,
Sat Dec 28 10:09:33 GMT-05:00 2024,28-dic-2024 10:09:33.757,-73.56591450981796,4.252604506909847,30.636000012397744,2.5,492.0,42.20000076293945,0.08,0.92,0.24,
Sat Dec 28 10:09:34 GMT-05:00 2024,28-dic-2024 10:09:34.757,-73.56586522422731,4.252662803046405,31.39200012969968,2.5,492.0,42.099998474121094,0.08,0.91,0.25,
Sat Dec 28 10:09:35 GMT-05:00 2024,28-dic-2024 10:09:35.757,-73.56581099331379,4.252720889635384,32.6159972133637,2.5,492.0,43.5,0.08,0.9,0.28,
Sat Dec 28 10:09:36 GMT-05:00 2024,28-dic-2024 10:09:36.757,-73.5657520685345,4.252782077528536,33.51599718952184,2.5,492.0,45.099998474121094,0.07,0.89,0.28,
Sat Dec 28 10:09:37 GMT-05:00 2024,28-dic-2024 10:09:37.758,-73.56569783762097,4.25284213386476,32.111999423980706,2.5,492.0,43.79999923706055,0.07,0.9,0.3,
Sat Dec 28 10:09:38 GMT-05:00 2024,28-dic-2024 10:09:38.758,-73.56564310379326,4.252900891005993,32.14799681377417,2.5,492.0,43.099998474121094,0.09,0.92,0.3,
Sat Dec 28 10:09:39 GMT-05:00 2024,28-dic-2024 10:09:39.758,-73.56559038162231,4.252958935685456,31.499999165534973,2.5,491.0,43.0,0.09,0.88,0.32,
Sat Dec 28 10:09:40 GMT-05:00 2024,28-dic-2024 10:09:40.758,-73.56553522869945,4.253014507703483,30.31199947166442,2.5,491.0,43.099998474121094,0.09,0.86,0.38,
Sat Dec 28 10:09:41 GMT-05:00 2024,28-dic-2024 10:09:41.758,-73.56548745185137,4.253062033094466,26.459998955726633,2.5,491.0,43.5,0.11,0.82,0.47,
Sat Dec 28 10:09:42 GMT-05:00 2024,28-dic-2024 10:09:42.758,-73.56544772163033,4.253100506030023,18.719998817443866,2.5,491.0,45.29999923706055,0.1,0.82,0.47,
Sat Dec 28 10:09:43 GMT-05:00 2024,28-dic-2024 10:09:43.758,-73.56542626395822,4.253123472444713,10.367999279022229,2.5,491.0,42.79999923706055,0.1,0.85,0.4,
Sat Dec 28 10:09:44 GMT-05:00 2024,28-dic-2024 10:09:44.757,-73.56541159562767,4.253139607608318,6.19199950981141,2.5,491.0,37.900001525878906,0.1,0.87,0.36,
Sat Dec 28 10:09:45 GMT-05:00 2024,28-dic-2024 10:09:45.758,-73.56540380045772,4.253146648406982,2.5199998903274548,2.5,491.0,36.79999923706055,0.09,0.89,0.33,
Sat Dec 28 10:09:46 GMT-05:00 2024,28-dic-2024 10:09:46.758,-73.56540212407708,4.253149414435029,1.0079999775886535,2.5,491.0,34.70000076293945,0.08,0.92,0.26,
Sat Dec 28 10:09:47 GMT-05:00 2024,28-dic-2024 10:09:47.758,-73.56540078297257,4.2531542759388685,2.80799982261658,2.5,491.0,34.79999923706055,0.08,0.92,0.24,
Sat Dec 28 10:09:48 GMT-05:00 2024,28-dic-2024 10:09:48.758,-73.56539575383067,4.25316144246608,3.8159996929168756,2.5,491.0,37.599998474121094,0.08,0.93,0.25,
Sat Dec 28 10:09:49 GMT-05:00 2024,28-dic-2024 10:09:49.758,-73.56538888067007,4.253169782459736,4.535999845504762,2.5,491.0,38.20000076293945,0.07,0.92,0.26,
Sat Dec 28 10:09:50 GMT-05:00 2024,28-dic-2024 10:09:50.758,-73.56538175605237,4.253180385567248,5.3999998569488525,2.5,491.0,38.099998474121094,0.07,0.91,0.27,
Sat Dec 28 10:09:51 GMT-05:00 2024,28-dic-2024 10:09:51.759,-73.56537312269211,4.253190066665411,5.435999821662904,2.5,491.0,45.5,0.07,0.91,0.28,
Sat Dec 28 10:09:52 GMT-05:00 2024,28-dic-2024 10:09:52.758,-73.56536457315087,4.253202136605978,5.651999609947211,2.5,490.0,36.599998474121094,0.07,0.91,0.28,
Sat Dec 28 10:09:53 GMT-05:00 2024,28-dic-2024 10:09:53.759,-73.56535677798092,4.253215924836695,5.867999827384949,2.5,490.0,28.0,0.07,0.91,0.27,
Sat Dec 28 10:09:54 GMT-05:00 2024,28-dic-2024 10:09:54.759,-73.56535208411515,4.253227366134524,5.543999715805057,2.5,490.0,25.0,0.07,0.92,0.26,
Sat Dec 28 10:09:55 GMT-05:00 2024,28-dic-2024 10:09:55.759,-73.56534814462066,4.2532408609986305,5.61599964523316,2.5,490.0,21.0,0.09,0.91,0.26,
Sat Dec 28 10:09:56 GMT-05:00 2024,28-dic-2024 10:09:56.759,-73.56534252874553,4.25325645133853,7.30799970340729,2.5,490.0,19.200000762939453,0.09,0.91,0.26,
Sat Dec 28 10:09:57 GMT-05:00 2024,28-dic-2024 10:09:57.759,-73.56533833779395,4.253273885697126,6.911999662399296,2.5,491.0,15.100000381469727,0.07,0.92,0.26,
Sat Dec 28 10:09:58 GMT-05:00 2024,28-dic-2024 10:09:58.760,-73.56533431448042,4.253292032517493,7.199999809265137,2.5,491.0,14.399999618530273,0.06,0.9,0.26,
Sat Dec 28 10:09:59 GMT-05:00 2024,28-dic-2024 10:09:59.761,-73.56532936915755,4.253309885971248,7.7039993152618536,2.5,491.0,17.100000381469727,0.03,0.88,0.25,
Sat Dec 28 10:10:00 GMT-05:00 2024,28-dic-2024 10:10:00.761,-73.5653236694634,4.253328703343868,7.5239994916915975,2.5,491.0,18.399999618530273,0.09,0.97,0.32,
Sat Dec 28 10:10:01 GMT-05:00 2024,28-dic-2024 10:10:01.761,-73.56531914323568,4.253347269259393,7.955999926567074,2.5,490.0,14.699999809265137,0.0,0.86,0.28,
Sat Dec 28 10:10:02 GMT-05:00 2024,28-dic-2024 10:10:02.761,-73.56531595811248,4.253365080803633,7.235999773979188,2.5,490.0,19.600000381469727,0.12,0.94,0.23,
Sat Dec 28 10:10:03 GMT-05:00 2024,28-dic-2024 10:10:03.762,-73.56530849821866,4.253382431343198,7.199999809265137,2.5,490.0,21.0,-0.05,1.05,0.23,
Sat Dec 28 10:10:04 GMT-05:00 2024,28-dic-2024 10:10:04.762,-73.56530112214386,4.253400997258723,8.315999573707586,2.5,490.0,20.0,0.15,0.86,0.18,
Sat Dec 28 10:10:05 GMT-05:00 2024,28-dic-2024 10:10:05.763,-73.56529424898326,4.25342237111181,9.611999161720291,2.5,490.0,22.399999618530273,0.1,0.87,0.18,
Sat Dec 28 10:10:06 GMT-05:00 2024,28-dic-2024 10:10:06.763,-73.56528159230947,4.253449444659054,13.031999242782604,2.5,490.0,27.799999237060547,0.0,0.95,0.22,
Sat Dec 28 10:10:07 GMT-05:00 2024,28-dic-2024 10:10:07.763,-73.56526382267475,4.253478907048702,15.083999806404108,2.5,490.0,32.400001525878906,0.08,0.95,0.15,
Sat Dec 28 10:10:08 GMT-05:00 2024,28-dic-2024 10:10:08.764,-73.56523456983268,4.253514655865729,20.015999263763433,2.5,490.0,35.29999923706055,0.13,0.93,0.14,
Sat Dec 28 10:10:09 GMT-05:00 2024,28-dic-2024 10:10:09.764,-73.56519618071616,4.253560001961887,23.65199827480319,2.5,490.0,40.79999923706055,0.08,0.98,0.11,
Sat Dec 28 10:10:10 GMT-05:00 2024,28-dic-2024 10:10:10.765,-73.56514748185873,4.253614149056375,29.627997567176863,2.5,490.0,42.29999923706055,0.06,0.95,0.11,
Sat Dec 28 10:10:11 GMT-05:00 2024,28-dic-2024 10:10:11.765,-73.56509090401232,4.2536794021725655,34.739997706413305,2.5,490.0,41.79999923706055,0.05,0.96,0.16,
Sat Dec 28 10:10:12 GMT-05:00 2024,28-dic-2024 10:10:12.765,-73.56502518989146,4.253750229254365,40.46399810409548,2.5,490.0,42.79999923706055,0.1,0.95,0.18,
Sat Dec 28 10:10:13 GMT-05:00 2024,28-dic-2024 10:10:13.764,-73.56495008803904,4.253828809596598,44.35199772644046,2.5,490.0,44.29999923706055,0.07,0.97,0.23,
Sat Dec 28 10:10:14 GMT-05:00 2024,28-dic-2024 10:10:14.765,-73.56487037613988,4.2539123352617025,45.93599617385871,2.5,490.0,43.5,0.04,0.9,0.22,
Sat Dec 28 10:10:15 GMT-05:00 2024,28-dic-2024 10:10:15.765,-73.56478756293654,4.253999297507107,47.95199763107303,2.5,489.0,43.5,0.07,0.89,0.28,
Sat Dec 28 10:10:16 GMT-05:00 2024,28-dic-2024 10:10:16.765,-73.56470164842904,4.25408617593348,48.09599748992923,2.5,489.0,45.5,0.12,0.86,0.41,
Sat Dec 28 10:10:17 GMT-05:00 2024,28-dic-2024 10:10:17.766,-73.56462243944407,4.254171084612608,43.45199775028232,2.5,489.0,42.900001525878906,0.1,0.85,0.41,
Sat Dec 28 10:10:18 GMT-05:00 2024,28-dic-2024 10:10:18.767,-73.56455823406577,4.254244510084391,36.53999765872959,2.5,489.0,42.400001525878906,0.11,0.88,0.4,
Sat Dec 28 10:10:19 GMT-05:00 2024,28-dic-2024 10:10:19.769,-73.56449855491519,4.254309386014938,33.263998294830344,2.5,489.0,43.20000076293945,0.08,0.89,0.28,
Sat Dec 28 10:10:20 GMT-05:00 2024,28-dic-2024 10:10:20.769,-73.56444189324975,4.254370951093733,32.25599928283691,2.5,489.0,44.400001525878906,0.1,0.9,0.26,
Sat Dec 28 10:10:21 GMT-05:00 2024,28-dic-2024 10:10:21.771,-73.5643841419369,4.254432306624949,32.72399968242644,2.5,489.0,42.70000076293945,0.09,0.91,0.28,
Sat Dec 28 10:10:22 GMT-05:00 2024,28-dic-2024 10:10:22.770,-73.5643286537379,4.254493326880038,32.3639983186722,2.5,490.0,42.5,0.1,0.91,0.29,
Sat Dec 28 10:10:23 GMT-05:00 2024,28-dic-2024 10:10:23.769,-73.56427609920502,4.254554472863674,31.499999165534973,2.5,490.0,41.20000076293945,0.1,0.92,0.27,
Sat Dec 28 10:10:24 GMT-05:00 2024,28-dic-2024 10:10:24.772,-73.56422337703407,4.254612643271685,30.707998225212123,2.5,490.0,42.79999923706055,0.08,0.94,0.21,
Sat Dec 28 10:10:25 GMT-05:00 2024,28-dic-2024 10:10:25.772,-73.56416973285377,4.254669640213251,31.823999706268296,2.5,491.0,42.900001525878906,0.07,0.93,0.19,
Sat Dec 28 10:10:26 GMT-05:00 2024,28-dic-2024 10:10:26.772,-73.56411047279835,4.254729235544801,34.70399688339239,2.5,491.0,43.400001525878906,0.07,0.92,0.21,
Sat Dec 28 10:10:27 GMT-05:00 2024,28-dic-2024 10:10:27.771,-73.5640508774668,4.254793734289706,36.395997799873385,2.5,491.0,42.5,0.07,0.95,0.21,
Sat Dec 28 10:10:28 GMT-05:00 2024,28-dic-2024 10:10:28.772,-73.56399245560169,4.2548630107194185,37.00799805831912,2.5,492.0,42.29999923706055,0.07,0.93,0.19,
Sat Dec 28 10:10:29 GMT-05:00 2024,28-dic-2024 10:10:29.771,-73.56392950750887,4.254933879710734,38.37599843406679,2.5,492.0,42.900001525878906,0.1,0.91,0.18,
Sat Dec 28 10:10:30 GMT-05:00 2024,28-dic-2024 10:10:30.773,-73.56386329047382,4.25500575453043,39.70799798679354,2.5,492.0,43.599998474121094,0.05,0.93,0.22,
Sat Dec 28 10:10:31 GMT-05:00 2024,28-dic-2024 10:10:31.773,-73.56379305012524,4.25508052110672,40.895997680664095,2.5,492.0,43.400001525878906,0.08,0.92,0.24,
Sat Dec 28 10:10:32 GMT-05:00 2024,28-dic-2024 10:10:32.773,-73.56372054666281,4.255157425068319,41.399998903274536,2.5,492.0,42.900001525878906,0.09,0.95,0.2,
Sat Dec 28 10:10:33 GMT-05:00 2024,28-dic-2024 10:10:33.771,-73.56364795938134,4.255232107825577,41.759996833801324,2.5,492.0,43.0,0.06,0.93,0.2,
Sat Dec 28 10:10:34 GMT-05:00 2024,28-dic-2024 10:10:34.772,-73.56357445009053,4.255309724248946,43.59599760913852,2.5,492.0,43.29999923706055,0.05,0.94,0.23,
Sat Dec 28 10:10:35 GMT-05:00 2024,28-dic-2024 10:10:35.772,-73.56349683366716,4.255392202176154,46.22399932479857,2.5,492.0,43.79999923706055,0.08,0.91,0.21,
Sat Dec 28 10:10:36 GMT-05:00 2024,28-dic-2024 10:10:36.773,-73.56341234408319,4.255474889650941,47.69999873638153,2.5,492.0,43.099998474121094,0.15,0.82,0.26,
Sat Dec 28 10:10:37 GMT-05:00 2024,28-dic-2024 10:10:37.773,-73.56333003379405,4.255560259334743,47.843998595237736,2.5,492.0,43.29999923706055,0.08,0.97,0.34,
Sat Dec 28 10:10:38 GMT-05:00 2024,28-dic-2024 10:10:38.775,-73.56325040571392,4.255648688413203,46.22399932479857,2.5,492.0,43.099998474121094,0.05,0.89,0.3,
Sat Dec 28 10:10:39 GMT-05:00 2024,28-dic-2024 10:10:39.775,-73.56317329220474,4.255733639001846,45.79199631500251,2.5,492.0,42.79999923706055,0.07,0.89,0.29,
Sat Dec 28 10:10:40 GMT-05:00 2024,28-dic-2024 10:10:40.777,-73.5630939155817,4.255816368386149,44.56799923133849,2.5,492.0,42.29999923706055,0.07,0.92,0.26,
Sat Dec 28 10:10:41 GMT-05:00 2024,28-dic-2024 10:10:41.776,-73.56301520951092,4.255897086113691,44.495997585296664,2.5,492.0,42.70000076293945,0.08,0.94,0.27,
Sat Dec 28 10:10:42 GMT-05:00 2024,28-dic-2024 10:10:42.776,-73.56293935328722,4.255981366150081,45.395997561454806,2.5,493.0,43.400001525878906,0.09,0.9,0.24,
Sat Dec 28 10:10:43 GMT-05:00 2024,28-dic-2024 10:10:43.775,-73.5628626588732,4.256064430810511,45.575998243331924,2.5,493.0,42.79999923706055,0.07,0.87,0.25,
Sat Dec 28 10:10:44 GMT-05:00 2024,28-dic-2024 10:10:44.776,-73.5627865511924,4.256148794665933,46.00799781990054,2.5,493.0,43.0,0.1,0.98,0.28,
Sat Dec 28 10:10:45 GMT-05:00 2024,28-dic-2024 10:10:45.777,-73.5627070069313,4.256235212087631,47.843998595237736,2.5,493.0,43.29999923706055,0.08,0.95,0.26,
Sat Dec 28 10:10:46 GMT-05:00 2024,28-dic-2024 10:10:46.777,-73.56262545101345,4.256327874027193,48.77999596118934,2.5,493.0,43.0,0.09,0.9,0.27,
Sat Dec 28 10:10:47 GMT-05:00 2024,28-dic-2024 10:10:47.776,-73.56254297308624,4.256418817676604,49.35599882984161,2.5,493.0,43.099998474121094,0.11,0.89,0.32,
Sat Dec 28 10:10:48 GMT-05:00 2024,28-dic-2024 10:10:48.782,-73.56245923787355,4.256507372483611,48.815996784210256,2.5,493.0,43.20000076293945,0.08,0.96,0.29,
Sat Dec 28 10:10:49 GMT-05:00 2024,28-dic-2024 10:10:49.777,-73.56237307190895,4.256597561761737,49.64399854755402,2.5,493.0,43.5,0.1,0.92,0.29,
Sat Dec 28 10:10:50 GMT-05:00 2024,28-dic-2024 10:10:50.777,-73.56228028424084,4.256680542603135,49.24799636077887,2.5,493.0,52.900001525878906,0.07,0.93,0.3,
Sat Dec 28 10:10:51 GMT-05:00 2024,28-dic-2024 10:10:51.780,-73.56219118461013,4.256765912286937,48.85199760723117,2.5,493.0,43.5,0.09,0.89,0.3,
Sat Dec 28 10:10:52 GMT-05:00 2024,28-dic-2024 10:10:52.778,-73.56210795231164,4.25685522146523,48.59999871253967,2.5,493.0,43.20000076293945,0.14,0.95,0.34,
Sat Dec 28 10:10:53 GMT-05:00 2024,28-dic-2024 10:10:53.779,-73.56202807277441,4.2569465842098,47.4839972314835,2.5,493.0,43.29999923706055,0.1,0.85,0.27,
Sat Dec 28 10:10:54 GMT-05:00 2024,28-dic-2024 10:10:54.779,-73.56194760650396,4.257033881731331,46.72799711418156,2.5,493.0,44.099998474121094,0.08,0.89,0.31,
Sat Dec 28 10:10:55 GMT-05:00 2024,28-dic-2024 10:10:55.779,-73.56186646968126,4.257117449305952,45.79199631500251,2.5,492.0,44.099998474121094,0.09,0.88,0.28,
Sat Dec 28 10:10:56 GMT-05:00 2024,28-dic-2024 10:10:56.781,-73.56178843416274,4.257202902808785,45.971996996879625,2.5,492.0,43.599998474121094,0.05,0.96,0.27,
Sat Dec 28 10:10:57 GMT-05:00 2024,28-dic-2024 10:10:57.780,-73.56170729734004,4.257289571687579,47.555998877525326,2.5,492.0,43.29999923706055,0.1,0.89,0.29,
Sat Dec 28 10:10:58 GMT-05:00 2024,28-dic-2024 10:10:58.785,-73.5616281721741,4.257378084585071,46.97999600887306,2.5,492.0,43.70000076293945,0.07,0.88,0.3,
Sat Dec 28 10:10:59 GMT-05:00 2024,28-dic-2024 10:10:59.781,-73.56154644861817,4.257462825626135,46.259996714592035,2.5,491.0,44.29999923706055,0.08,0.87,0.25,
Sat Dec 28 10:11:00 GMT-05:00 2024,28-dic-2024 10:11:00.782,-73.56146665289998,4.257548195309937,47.339997372627295,2.5,491.0,44.400001525878906,0.07,0.9,0.3,
Sat Dec 28 10:11:01 GMT-05:00 2024,28-dic-2024 10:11:01.782,-73.56138400733471,4.257638636045158,48.995997466087374,2.5,490.0,43.29999923706055,0.11,0.89,0.29,
Sat Dec 28 10:11:02 GMT-05:00 2024,28-dic-2024 10:11:02.782,-73.56130027212203,4.257731256075203,50.03999730110172,2.5,490.0,43.099998474121094,0.1,0.95,0.42,
Sat Dec 28 10:11:03 GMT-05:00 2024,28-dic-2024 10:11:03.782,-73.56121913529932,4.257825929671526,48.74399857139588,2.5,489.0,42.900001525878906,0.09,0.83,0.38,
Sat Dec 28 10:11:04 GMT-05:00 2024,28-dic-2024 10:11:04.781,-73.56114001013339,4.2579120537266135,44.999998807907104,2.5,489.0,43.29999923706055,0.1,0.85,0.39,
Sat Dec 28 10:11:05 GMT-05:00 2024,28-dic-2024 10:11:05.783,-73.56106557883322,4.257994070649147,43.70399664497381,2.5,488.0,43.29999923706055,0.09,0.88,0.35,
Sat Dec 28 10:11:06 GMT-05:00 2024,28-dic-2024 10:11:06.782,-73.56099609285593,4.258073279634118,40.93199850368501,2.5,488.0,42.70000076293945,0.11,0.82,0.41,
Sat Dec 28 10:11:07 GMT-05:00 2024,28-dic-2024 10:11:07.783,-73.56093037873507,4.258146872743964,37.83599982166288,2.5,487.0,42.900001525878906,0.14,0.85,0.43,
Sat Dec 28 10:11:08 GMT-05:00 2024,28-dic-2024 10:11:08.783,-73.56086843647063,4.258210742846131,32.72399968242644,2.5,487.0,43.79999923706055,0.12,0.81,0.41,
Sat Dec 28 10:11:09 GMT-05:00 2024,28-dic-2024 10:11:09.784,-73.56081202626228,4.258266314864159,28.259998908042917,2.5,487.0,44.900001525878906,0.16,0.82,0.35,
Sat Dec 28 10:11:10 GMT-05:00 2024,28-dic-2024 10:11:10.784,-73.56076441705227,4.258312708698213,25.55999897956849,2.5,487.0,47.5,0.18,0.88,0.42,
Sat Dec 28 10:11:11 GMT-05:00 2024,28-dic-2024 10:11:11.785,-73.56072091497481,4.258354073390365,21.7079984636307,2.5,486.0,46.900001525878906,0.19,0.87,0.44,
Sat Dec 28 10:11:12 GMT-05:00 2024,28-dic-2024 10:11:12.784,-73.5606815200299,4.258385086432099,18.46799992275237,2.5,486.0,56.5,0.16,0.9,0.39,
Sat Dec 28 10:11:13 GMT-05:00 2024,28-dic-2024 10:11:13.784,-73.56064246036112,4.258404532447457,17.45999919414521,2.5,485.0,64.30000305175781,0.29,0.88,0.27,
Sat Dec 28 10:11:14 GMT-05:00 2024,28-dic-2024 10:11:14.785,-73.56060155667365,4.258413626812398,18.32399834728244,2.5,486.0,73.80000305175781,0.42,0.88,0.19,
